log_id,user_id,book_id,start_date,completion_date,is_completed,reminder_opt_in,action_performed,action_verification_date
1505,287.0,6,2025-11-27,2025-12-13,True,True,True,2025-12-16
1506,64.0,2,2024-06-01,,False,True,False,
1507,210.0,5,2025-12-26,2026-01-21,True,True,False,
1508,438.0,23,2025-04-11,,False,False,False,
1509,303.0,16,2025-05-06,,False,True,False,
1510,109.0,7,2025-11-18,2025-12-02,True,False,False,
1511,259.0,34,2025-09-12,2025-09-16,True,False,False,
1512,5.0,15,2025-12-22,,False,True,False,
1513,450.0,13,2025-09-18,2025-09-27,True,False,False,
1514,238.0,5,2025-11-15,2025-11-30,True,False,False,
1515,70.0,15,2025-07-29,,False,True,False,
1516,388.0,1,2024-08-24,2024-09-05,True,True,True,2024-09-06
1517,287.0,38,2025-10-25,,False,True,False,
1518,152.0,14,2025-10-28,2025-11-16,True,False,True,2025-11-18
1519,33.0,29,2024-06-10,2024-06-16,True,True,True,2024-06-18
1520,187.0,3,2025-09-20,,False,True,False,
1521,449.0,13,2024-02-12,,False,False,False,
1522,378.0,17,2025-08-16,2025-09-07,True,True,True,2025-09-09
1523,374.0,2,2025-11-15,2025-12-07,True,False,True,2025-12-15
1524,399.0,37,2024-11-27,2024-12-26,True,True,False,
1525,2.0,29,2024-05-23,,False,True,False,
1526,465.0,14,2025-11-20,,False,True,False,
1527,30.0,40,2025-12-04,,False,False,False,
1528,11.0,40,2025-12-10,2026-01-01,True,True,True,2026-01-10
1529,328.0,38,2025-10-18,2025-10-25,True,False,False,
1530,487.0,6,2024-11-03,,False,True,False,
1531,51.0,10,2025-08-31,2025-09-10,True,True,False,
1532,108.0,37,2025-12-24,,False,False,False,
1533,107.0,38,2025-10-28,,False,False,False,
1534,354.0,14,2025-06-29,,False,True,False,
1535,176.0,12,2025-10-17,,False,False,False,
1536,103.0,40,2024-10-27,2024-11-11,True,False,True,2024-11-24
1537,262.0,33,2025-07-05,,False,True,False,
1538,370.0,39,2025-11-03,,False,False,False,
1539,463.0,3,2025-02-06,,False,True,False,
1540,304.0,29,2024-11-22,2024-11-27,True,False,False,
1541,372.0,24,2025-10-27,,False,False,False,
1542,22.0,6,2025-05-28,,False,False,False,
1543,270.0,33,2025-12-11,,False,True,False,
1544,136.0,11,2025-12-24,2025-12-29,True,False,False,
1545,175.0,2,2025-05-05,2025-05-10,True,False,False,
1546,358.0,10,2025-02-28,2025-03-08,True,True,False,
1547,236.0,35,2025-09-11,2025-09-15,True,False,False,
1548,141.0,34,2025-11-17,2025-12-13,True,False,False,
1549,315.0,10,2025-11-14,2025-11-27,True,False,False,
1550,254.0,10,2025-05-09,,False,True,False,
1551,496.0,34,2025-07-01,,False,True,False,
1552,375.0,20,2024-09-01,2024-09-12,True,True,True,2024-09-20
1553,181.0,26,2025-04-23,2025-04-29,True,True,True,2025-05-07
1554,16.0,14,2024-12-22,,False,False,False,
1555,353.0,16,2025-07-02,,False,True,False,
1556,439.0,8,2025-12-20,2025-12-31,True,True,True,2026-01-06
1557,2.0,20,2025-09-27,,False,False,False,
1558,71.0,10,2024-11-19,2024-11-27,True,False,False,
1559,317.0,20,2025-11-10,,False,False,False,
1560,102.0,28,2025-11-12,,False,True,False,
1561,117.0,11,2025-12-11,2026-01-03,True,False,False,
1562,59.0,4,2024-04-17,,False,True,False,
1563,319.0,23,2025-12-09,,False,False,False,
1564,53.0,17,2025-09-20,,False,False,False,
1565,440.0,21,2025-03-24,2025-04-16,True,True,True,2025-04-19
1566,257.0,17,2025-12-30,,False,False,False,
1567,483.0,1,2024-06-15,2024-07-03,True,False,False,
1568,157.0,38,2025-12-20,,False,False,False,
1569,476.0,2,2025-08-25,2025-09-19,True,True,False,
1570,400.0,36,2024-12-05,2024-12-26,True,False,False,
1571,349.0,20,2025-09-18,2025-10-13,True,True,False,
1572,57.0,35,2025-10-11,,False,False,False,
1573,459.0,8,2025-05-12,,False,False,False,
1574,145.0,22,2025-06-03,2025-06-17,True,False,False,
1575,332.0,27,2025-09-10,2025-09-05,True,True,True,2025-10-04
1576,239.0,29,2024-10-08,2024-10-31,True,True,False,
1577,281.0,5,2025-12-27,2026-01-12,True,True,True,2026-01-15
1578,494.0,18,2025-10-08,,False,False,False,
1579,413.0,31,2025-05-17,,False,False,False,
1580,398.0,12,2025-05-05,2025-06-01,True,False,False,
1581,290.0,36,2025-11-24,2025-12-17,True,False,False,
1582,159.0,15,2025-11-17,,False,True,False,
1583,218.0,17,2025-01-23,,False,False,False,
1584,56.0,37,2025-09-27,2025-10-26,True,False,False,
1585,55.0,19,2025-10-06,2025-10-15,True,True,False,
1586,209.0,2,2024-09-07,,False,True,False,
1587,439.0,10,2025-12-03,,False,True,False,
1588,467.0,18,2025-06-16,,False,False,False,
1589,109.0,39,2025-11-22,,False,False,False,
1590,391.0,38,2025-01-08,,False,True,False,
1591,,25,2025-12-31,,False,False,False,
1592,317.0,31,2025-10-17,,False,True,False,
1593,212.0,20,2025-11-25,2025-12-24,True,False,False,
1594,333.0,1,2025-09-08,,False,False,False,
1595,386.0,25,2025-08-19,2025-09-13,True,False,True,2025-09-25
1596,49.0,6,2025-08-15,,False,False,False,
1597,180.0,30,2025-03-02,,False,True,False,
1598,16.0,19,2025-09-17,2025-10-05,True,True,False,
1599,324.0,3,2025-10-26,,False,False,False,
1600,120.0,36,2024-04-20,2024-05-19,True,False,False,
1601,57.0,24,2025-11-30,,False,False,False,
1602,392.0,39,2025-07-19,2025-07-31,True,False,True,2025-08-06
1603,217.0,40,2025-07-21,2025-08-05,True,True,False,
1604,209.0,24,2025-09-25,2025-10-02,True,False,False,
1605,434.0,24,2024-11-08,2024-12-04,True,False,True,2024-12-17
1606,205.0,21,2025-08-11,2025-08-28,True,True,False,
1607,186.0,22,2025-07-16,2025-07-30,True,True,False,
1608,200.0,40,2025-12-30,,False,True,False,
1609,396.0,31,2025-09-05,,False,True,False,
1610,424.0,28,2025-11-14,,False,True,False,
1611,113.0,11,2025-08-08,,False,False,False,
1612,72.0,7,2025-03-27,2025-04-04,True,True,True,2025-04-13
1613,217.0,37,2025-08-09,2025-08-13,True,True,True,2025-08-22
1614,348.0,1,2024-12-16,2024-12-25,True,False,False,
1615,385.0,24,2025-10-02,,False,True,False,
1616,289.0,24,2025-12-25,,False,True,False,
1617,79.0,6,2025-07-29,2025-08-14,True,False,False,
1618,383.0,27,2024-05-09,2024-05-16,True,False,True,2024-05-23
1619,402.0,30,2025-02-14,,False,True,False,
1620,389.0,22,2025-06-29,2025-07-13,True,True,False,
1621,321.0,15,2025-04-13,,False,False,False,
1622,35.0,3,2025-10-09,,False,True,False,
1623,282.0,40,2025-12-30,,False,False,False,
1624,42.0,23,2025-07-05,,False,True,False,
1625,360.0,31,2025-01-22,,False,False,False,
1626,36.0,38,2025-03-11,,False,True,False,
1627,376.0,34,2025-08-25,,False,True,False,
1628,121.0,28,2025-01-18,,False,False,False,
1629,121.0,4,2025-10-28,,False,False,False,
1630,80.0,18,2025-09-17,,False,False,False,
1631,120.0,28,2024-11-26,,False,False,False,
1632,285.0,14,2025-10-26,,False,True,False,
1633,106.0,39,2024-04-18,2024-05-10,True,False,True,2024-05-18
1634,197.0,22,2025-03-31,2025-04-29,True,False,False,
1635,354.0,10,2025-09-13,,False,True,False,
1636,363.0,17,2025-12-18,2026-01-14,True,True,True,2026-01-22
1637,256.0,29,2025-12-24,2026-01-02,True,False,False,
1638,282.0,35,2025-12-29,2026-01-02,True,False,False,
1639,422.0,19,2025-05-15,2025-06-01,True,True,False,
1640,31.0,25,2025-11-05,2025-12-01,True,False,False,
1641,18.0,18,2025-11-10,,False,False,False,
1642,152.0,15,2024-12-01,2024-12-20,True,False,True,2024-12-28
1643,56.0,26,2025-08-21,2025-08-24,True,True,False,
1644,60.0,26,2025-09-18,,False,True,False,
1645,107.0,24,2025-09-03,2025-09-18,True,True,True,2025-09-26
1646,401.0,11,2025-05-08,2025-05-23,True,True,False,
1647,438.0,23,2024-09-10,,False,True,False,
1648,49.0,19,2024-08-03,2024-08-25,True,True,False,
1649,191.0,17,2025-03-08,2025-04-05,True,True,True,2025-04-13
1650,162.0,26,2025-04-01,2025-04-22,True,True,False,
1651,172.0,28,2024-08-01,2024-08-14,True,False,False,
1652,253.0,18,2025-07-02,,False,False,False,
1653,474.0,5,2025-11-17,,False,True,False,
1654,233.0,36,2025-09-28,,False,False,False,
1655,194.0,2,2025-09-14,2025-10-03,True,False,False,
1656,438.0,33,2025-11-06,2025-12-04,True,True,False,
1657,304.0,32,2024-12-30,2025-01-02,True,False,True,2025-01-16
1658,303.0,23,2025-06-01,2025-06-30,True,True,True,2025-07-06
1659,475.0,4,2025-10-24,2025-11-07,True,True,False,
1660,279.0,27,2025-06-06,2025-06-13,True,False,False,
1661,25.0,32,2024-03-10,2024-04-03,True,True,False,
1662,312.0,2,2025-08-07,2025-08-12,True,False,True,2025-08-21
1663,329.0,1,2025-11-14,2025-11-26,True,True,True,2025-12-03
1664,474.0,23,2025-12-02,2025-12-06,True,True,False,
1665,229.0,9,2025-12-07,2025-12-12,True,False,True,2025-12-26
1666,430.0,3,2025-07-19,,False,True,False,
1667,203.0,28,2025-10-03,2025-10-31,True,False,False,
1668,339.0,22,2025-10-23,,False,False,False,
1669,225.0,21,2024-10-13,2024-11-03,True,True,False,
1670,158.0,2,2025-11-20,,False,True,False,
1671,106.0,38,2025-07-09,2025-08-06,True,True,True,2025-08-09
1672,246.0,20,2025-05-24,,False,True,False,
1673,356.0,13,2025-12-06,2025-12-16,True,True,True,2025-12-20
1674,226.0,23,2025-10-11,,False,False,False,
1675,87.0,6,2025-06-23,2025-06-26,True,True,True,2025-06-27
1676,70.0,35,2025-07-10,,False,True,False,
1677,34.0,15,2025-10-28,,False,True,False,
1678,201.0,1,2025-11-02,2025-11-07,True,True,False,
1679,132.0,21,2024-11-26,2024-12-16,True,True,False,
1680,164.0,11,2024-02-12,2024-03-07,True,False,False,
1681,99.0,15,2024-06-17,,False,False,False,
1682,288.0,27,2025-11-20,2025-12-04,True,False,False,
1683,165.0,27,2025-12-16,2025-12-31,True,False,False,
1684,120.0,2,2025-09-02,2025-09-29,True,True,False,
1685,208.0,19,2024-05-25,2024-06-13,True,False,True,2024-06-21
1686,38.0,23,2025-05-08,2025-05-13,True,False,False,
1687,394.0,3,2025-10-21,,False,True,False,
1688,139.0,39,2025-03-10,2025-04-06,True,False,True,2025-04-17
1689,375.0,10,2025-05-19,2025-06-06,True,True,False,
1690,343.0,21,2024-07-27,2024-08-08,True,True,True,2024-08-09
1691,308.0,25,2025-12-01,,False,False,False,
1692,254.0,24,2024-11-03,,False,False,False,
1693,170.0,35,2025-12-28,,False,True,False,
1694,450.0,33,2025-06-13,2025-07-06,True,True,True,2025-07-10
1695,137.0,26,2025-08-03,2025-08-13,True,True,False,
1696,205.0,12,2025-11-30,,False,True,False,
1697,358.0,37,2025-01-26,,False,False,False,
1698,315.0,31,2025-12-02,,False,True,False,
1699,409.0,22,2025-11-29,2025-12-27,True,True,False,
1700,52.0,8,2025-07-21,2025-08-09,True,True,True,2025-08-16
1701,375.0,20,2025-05-24,,False,False,False,
1702,25.0,17,2025-01-09,2025-02-07,True,False,False,
1703,207.0,17,2025-01-10,,False,True,False,
1704,362.0,13,2025-11-10,2025-11-20,True,False,True,2025-11-26
1705,27.0,26,2025-10-08,2025-10-20,True,False,True,2025-11-01
1706,267.0,19,2025-09-13,2025-10-11,True,True,True,2025-10-22
1707,30.0,2,2025-11-25,,False,False,False,
1708,359.0,36,2025-06-29,2025-07-28,True,True,True,2025-07-31
1709,22.0,23,2025-05-03,,False,True,False,
1710,479.0,17,2025-09-03,2025-10-01,True,True,False,
1711,342.0,3,2025-12-08,2025-12-28,True,True,False,
1712,290.0,26,2025-09-05,2025-09-23,True,False,False,
1713,493.0,4,2025-10-12,,False,False,False,
1714,442.0,37,2025-12-24,,False,True,False,
1715,30.0,38,2025-10-04,2025-10-30,True,False,False,
1716,303.0,4,2024-10-15,,False,False,False,
1717,123.0,33,2025-09-28,,False,True,False,
1718,109.0,3,2025-11-16,,False,True,False,
1719,493.0,23,2025-12-28,,False,True,False,
1720,14.0,2,2024-05-16,,False,False,False,
1721,296.0,19,2025-07-08,2025-07-15,True,True,False,
1722,42.0,33,2025-04-09,2025-04-28,True,True,True,2025-05-05
1723,246.0,15,2025-04-19,2025-05-01,True,False,False,
1724,140.0,36,2025-11-10,2025-11-25,True,False,False,
1725,145.0,11,2025-11-20,,False,True,False,
1726,373.0,36,2025-04-28,,False,False,False,
1727,140.0,24,2025-05-25,,False,False,False,
1728,167.0,18,2025-09-14,2025-10-04,True,True,False,
1729,345.0,5,2025-02-18,2025-02-22,True,False,True,2025-02-26
1730,21.0,28,2024-06-29,2024-07-27,True,True,False,
1731,4.0,14,2025-07-30,2025-08-19,True,True,True,2025-08-29
1732,285.0,31,2025-12-14,2025-12-25,True,True,True,2026-01-04
1733,471.0,13,2025-09-19,,False,True,False,
1734,277.0,19,2025-06-10,2025-06-28,True,True,False,
1735,193.0,4,2025-04-07,,False,True,False,
1736,89.0,7,2025-06-08,2025-06-15,True,True,False,
1737,267.0,7,2025-05-16,2025-05-22,True,True,True,2025-05-24
1738,16.0,12,2024-07-31,2024-08-16,True,False,True,2024-08-26
1739,235.0,33,2025-06-08,2025-06-15,True,True,False,
1740,161.0,38,2025-12-27,,False,False,False,
1741,226.0,40,2025-03-04,,False,False,False,
1742,201.0,7,2025-09-25,2025-10-17,True,True,False,
1743,433.0,33,2025-01-15,,False,False,False,
1744,359.0,26,2025-01-14,2025-02-09,True,True,True,2025-02-19
1745,236.0,1,2025-08-14,,False,True,False,
1746,339.0,12,2025-10-24,,False,True,False,
1747,210.0,14,2025-11-28,,False,False,False,
1748,350.0,34,2024-12-18,2025-01-01,True,False,False,
1749,173.0,16,2024-08-28,,False,True,False,
1750,295.0,31,2024-10-05,2024-10-27,True,False,True,2024-10-31
1751,220.0,16,2025-11-21,,False,True,False,
1752,459.0,23,2025-09-29,2025-10-23,True,True,True,2025-10-27
1753,442.0,18,2025-12-06,,False,True,False,
1754,51.0,40,2025-10-16,2025-10-22,True,True,False,
1755,181.0,17,2025-05-12,2025-06-06,True,False,False,
1756,171.0,23,2025-04-11,,False,True,False,
1757,188.0,3,2025-12-21,,False,False,False,
1758,362.0,12,2025-11-04,,False,True,False,
1759,7.0,40,2025-12-11,,False,False,False,
1760,232.0,19,2025-06-09,2025-06-29,True,False,False,
1761,37.0,25,2025-08-13,2025-08-16,True,True,True,2025-08-23
1762,255.0,21,2025-11-24,2025-12-11,True,True,False,
1763,317.0,38,2025-08-29,,False,True,False,
1764,292.0,16,2025-08-14,2025-08-17,True,False,False,
1765,260.0,22,2025-06-26,2025-07-06,True,True,False,
1766,151.0,20,2024-11-10,2024-11-21,True,False,False,
1767,274.0,11,2025-01-31,2025-02-10,True,False,False,
1768,238.0,35,2025-10-21,,False,True,False,
1769,261.0,1,2025-08-04,,False,True,False,
1770,69.0,25,2024-09-13,,False,False,False,
1771,446.0,4,2024-11-30,2024-12-28,True,True,False,
1772,353.0,6,2025-12-26,,False,False,False,
1773,493.0,12,2025-03-05,2025-03-30,True,True,False,
1774,268.0,31,2025-07-09,2025-08-07,True,False,False,
1775,288.0,2,2025-09-15,2025-09-26,True,False,False,
1776,186.0,17,2025-07-24,,False,True,False,
1777,115.0,27,2025-03-25,2025-04-21,True,False,False,
1778,95.0,15,2025-11-11,2025-11-26,True,True,False,
1779,207.0,17,2025-09-30,2025-10-20,True,True,False,
1780,461.0,8,2025-02-04,,False,True,False,
1781,173.0,27,2025-08-26,,False,False,False,
1782,382.0,15,2025-04-26,,False,True,False,
1783,278.0,21,2025-07-10,,False,True,False,
1784,137.0,32,2025-10-09,,False,True,False,
1785,471.0,9,2025-12-13,,False,True,False,
1786,72.0,11,2025-05-20,2025-06-05,True,True,False,
1787,72.0,27,2025-10-07,2025-10-26,True,False,True,2025-11-03
1788,157.0,39,2025-11-06,2025-11-14,True,True,True,2025-11-17
1789,116.0,8,2025-05-15,2025-05-20,True,False,False,
1790,180.0,11,2025-07-06,,False,False,False,
1791,335.0,5,2025-12-25,,False,True,False,
1792,155.0,33,2025-03-12,2025-03-18,True,True,False,
1793,100.0,24,2025-10-31,,False,True,False,
1794,24.0,16,2024-11-19,2024-12-02,True,False,False,
1795,19.0,28,2025-09-14,,False,False,False,
1796,455.0,6,2025-07-09,,False,False,False,
1797,275.0,26,2025-04-06,2025-05-05,True,False,True,2025-05-07
1798,446.0,12,2025-05-27,,False,False,False,
1799,338.0,38,2024-07-31,,False,False,False,
1800,2.0,8,2025-12-09,,False,True,False,
1801,475.0,22,2024-05-01,,False,False,False,
1802,234.0,27,2025-06-09,2025-06-21,True,False,True,2025-07-01
1803,138.0,37,2025-12-26,,False,False,False,
1804,353.0,34,2025-07-07,2025-07-11,True,True,False,
1805,475.0,21,2024-05-25,,False,False,False,
1806,131.0,8,2025-12-26,2026-01-10,True,False,True,2026-01-14
1807,339.0,14,2025-11-13,,False,False,False,
1808,449.0,2,2024-05-22,2024-06-16,True,False,False,
1809,60.0,3,2025-12-23,2026-01-13,True,True,True,2026-01-24
1810,122.0,8,2024-12-07,,False,False,False,
1811,373.0,4,2025-08-09,2025-08-21,True,True,True,2025-08-22
1812,36.0,8,2024-08-01,2024-08-08,True,False,False,
1813,358.0,6,2025-01-06,,False,True,False,
1814,361.0,36,2025-08-28,2025-09-13,True,True,False,
1815,75.0,34,2025-07-02,,False,True,False,
1816,108.0,32,2025-11-08,2025-11-24,True,True,True,2025-11-29
1817,85.0,24,2025-08-31,,False,False,False,
1818,365.0,19,2025-09-14,2025-10-01,True,True,True,2025-10-02
1819,483.0,39,2025-08-24,,False,False,False,
1820,7.0,24,2025-10-18,,False,False,False,
1821,441.0,32,2025-03-06,2025-03-31,True,True,False,
1822,331.0,23,2025-12-06,2025-12-12,True,True,True,2025-12-13
1823,180.0,5,2025-10-05,2025-10-17,True,False,False,
1824,28.0,12,2025-05-29,,False,False,False,
1825,100.0,9,2025-09-27,2025-10-01,True,True,True,2025-10-03
1826,64.0,32,2025-03-11,,False,True,False,
1827,153.0,36,2025-10-18,2025-10-27,True,True,True,2025-10-31
1828,69.0,40,2025-11-18,,False,False,False,
1829,128.0,8,2024-06-15,2024-06-25,True,False,False,
1830,35.0,37,2024-06-12,2024-07-05,True,True,True,2024-07-06
1831,196.0,3,2025-10-13,,False,False,False,
1832,331.0,30,2025-11-18,2025-11-21,True,True,False,
1833,200.0,6,2025-12-29,2026-01-05,True,False,False,
1834,394.0,22,2025-12-25,2026-01-18,True,True,True,2026-01-19
1835,338.0,23,2024-07-29,,False,False,False,
1836,216.0,10,2025-11-13,,False,False,False,
1837,336.0,4,2024-05-22,,False,False,False,
1838,108.0,23,2025-11-08,2025-12-04,True,False,False,
1839,231.0,5,2025-12-29,,False,True,False,
1840,104.0,36,2025-12-24,,False,False,False,
1841,314.0,1,2024-03-04,,False,True,False,
1842,169.0,7,2025-11-20,,False,True,False,
1843,94.0,10,2025-12-06,,False,True,False,
1844,51.0,27,2025-11-22,,False,False,False,
1845,210.0,11,2025-06-28,,False,True,False,
1846,8.0,3,2025-11-03,,False,False,False,
1847,332.0,34,2025-05-15,2025-05-23,True,False,False,
1848,401.0,21,2025-05-24,,False,False,False,
1849,98.0,2,2025-07-04,,False,True,False,
1850,480.0,18,2025-11-06,,False,True,False,
1851,405.0,26,2025-10-17,2025-11-03,True,False,True,2025-11-08
1852,115.0,2,2025-05-25,,False,True,False,
1853,495.0,20,2025-05-15,,False,True,False,
1854,469.0,24,2024-11-29,,False,True,False,
1855,425.0,8,2024-06-24,2024-07-13,True,True,True,2024-07-22
1856,186.0,13,2025-08-23,2025-09-15,True,True,True,2025-09-21
1857,201.0,30,2025-07-15,2025-08-06,True,True,True,2025-08-14
1858,474.0,1,2025-11-21,,False,True,False,
1859,403.0,34,2025-09-06,2025-09-19,True,False,False,
1860,37.0,35,2025-07-09,,False,False,False,
1861,387.0,15,2025-09-20,,False,False,False,
1862,266.0,1,2025-11-14,2025-11-19,True,False,False,
1863,500.0,3,2025-01-31,,False,True,False,
1864,31.0,33,2025-12-13,,False,True,False,
1865,213.0,25,2024-09-08,,False,True,False,
1866,303.0,37,2025-03-25,,False,False,False,
1867,269.0,22,2025-11-02,,False,True,False,
1868,342.0,5,2025-12-12,2026-01-08,True,False,False,
1869,26.0,22,2025-08-17,,False,False,False,
1870,112.0,40,2025-04-04,2025-04-26,True,True,False,
1871,396.0,30,2025-07-22,2025-07-31,True,False,False,
1872,262.0,23,2025-01-12,2025-02-03,True,False,True,2025-02-09
1873,30.0,16,2025-11-27,,False,True,False,
1874,443.0,39,2024-05-05,,False,True,False,
1875,89.0,6,2025-12-11,,False,True,False,
1876,135.0,16,2025-11-27,2025-12-24,True,False,False,
1877,370.0,13,2025-08-27,2025-09-24,True,True,True,2025-10-02
1878,26.0,13,2025-07-21,2025-08-07,True,True,True,2025-08-16
1879,123.0,31,2024-12-12,2024-12-15,True,True,False,
1880,500.0,11,2024-11-27,2024-12-23,True,False,False,
1881,105.0,15,2025-07-27,2025-08-13,True,True,True,2025-08-17
1882,218.0,19,2024-04-02,2024-04-11,True,False,True,2024-04-18
1883,126.0,1,2025-10-29,2025-11-06,True,False,True,2025-11-08
1884,18.0,10,2025-11-25,2025-12-16,True,True,False,
1885,98.0,29,2025-10-28,2025-11-11,True,True,False,
1886,328.0,32,2025-12-07,,False,True,False,
1887,381.0,36,2025-08-30,,False,False,False,
1888,222.0,37,2025-07-24,,False,True,False,
1889,107.0,36,2025-11-04,2025-11-29,True,True,False,
1890,289.0,32,2025-10-17,2025-10-24,True,True,False,
1891,151.0,25,2024-10-21,2024-11-12,True,False,True,2024-11-15
1892,465.0,3,2025-11-24,,False,False,False,
1893,208.0,33,2025-11-28,2025-12-12,True,False,False,
1894,382.0,16,2025-08-12,2025-09-04,True,False,False,
1895,258.0,31,2025-09-16,2025-09-22,True,False,False,
1896,84.0,8,2025-07-30,,False,False,False,
1897,327.0,16,2024-12-16,,False,False,False,
1898,243.0,4,2025-12-21,,False,False,False,
1899,400.0,36,2025-02-10,2025-02-27,True,False,False,
1900,433.0,29,2024-12-28,2025-01-17,True,False,False,
1901,128.0,39,2024-05-22,,False,False,False,
1902,251.0,24,2025-11-05,,False,False,False,
1903,335.0,35,2025-12-19,,False,False,False,
1904,345.0,10,2025-08-27,2025-09-15,True,True,False,
1905,494.0,9,2025-11-02,,False,False,False,
1906,7.0,18,2025-11-14,,False,False,False,
1907,454.0,10,2025-10-17,2025-11-11,True,True,True,2025-11-16
1908,145.0,6,2025-12-02,2025-12-29,True,False,False,
1909,246.0,36,2025-11-05,2025-11-28,True,False,False,
1910,304.0,26,2024-10-02,2024-10-21,True,True,False,
1911,357.0,14,2025-08-12,2025-08-28,True,False,True,2025-09-04
1912,395.0,20,2025-04-18,2025-04-25,True,True,False,
1913,219.0,15,2025-12-16,2026-01-12,True,True,True,2026-01-21
1914,479.0,12,2025-08-16,2025-09-04,True,False,False,
1915,485.0,27,2025-03-29,2025-04-10,True,True,True,2025-04-19
1916,327.0,6,2024-05-17,2024-06-12,True,True,False,
1917,46.0,7,2025-07-22,2025-08-19,True,True,True,2025-08-23
1918,19.0,6,2024-09-22,2024-09-26,True,True,False,
1919,275.0,28,2025-01-20,2025-01-24,True,True,True,2025-01-29
1920,438.0,10,2025-09-08,2025-09-13,True,True,True,2025-09-20
1921,169.0,6,2025-12-06,2025-12-23,True,False,False,
1922,3.0,30,2025-10-25,,False,False,False,
1923,286.0,36,2025-09-19,,False,True,False,
1924,247.0,8,2025-04-16,2025-05-04,True,False,False,
1925,304.0,17,2025-02-20,2025-02-26,True,True,False,
1926,467.0,19,2025-04-23,2025-05-02,True,False,False,
1927,68.0,14,2025-07-02,2025-07-29,True,False,False,
1928,90.0,25,2024-12-20,2025-01-12,True,True,False,
1929,458.0,15,2024-10-05,,False,False,False,
1930,198.0,22,2025-10-30,2025-11-09,True,True,True,2025-11-10
1931,6.0,35,2025-10-19,,False,False,False,
1932,152.0,2,2025-09-02,2025-09-27,True,True,True,2025-09-28
1933,258.0,1,2025-12-25,2026-01-08,True,False,False,
1934,162.0,40,2024-11-11,,False,True,False,
1935,489.0,6,2025-11-02,,False,False,False,
1936,477.0,31,2025-05-14,,False,True,False,
1937,427.0,37,2025-09-18,,False,False,False,
1938,311.0,27,2025-10-19,2025-11-03,True,True,True,2025-11-04
1939,20.0,26,2025-12-31,2026-01-14,True,False,False,
1940,103.0,25,2024-06-03,,False,False,False,
1941,358.0,36,2025-10-26,2025-11-17,True,False,True,2025-11-23
1942,278.0,9,2025-01-26,2025-02-11,True,False,False,
1943,390.0,31,2025-09-15,2025-09-27,True,True,False,
1944,163.0,28,2025-08-13,,False,True,False,
1945,46.0,1,2025-01-27,2025-02-01,True,True,True,2025-02-10
1946,473.0,40,2025-07-10,,False,False,False,
1947,87.0,10,2025-07-13,2025-07-25,True,True,False,
1948,8.0,38,2025-11-01,2025-11-21,True,True,False,
1949,181.0,1,2025-07-22,2025-07-27,True,True,True,2025-07-30
1950,336.0,5,2024-09-24,,False,True,False,
1951,165.0,24,2025-09-12,,False,True,False,
1952,475.0,11,2024-06-29,2024-07-04,True,True,True,2024-07-11
1953,155.0,35,2024-07-25,2024-08-04,True,False,False,
1954,208.0,32,2025-08-23,2025-08-27,True,True,True,2025-09-04
1955,377.0,2,2025-12-11,2026-01-04,True,False,False,
1956,362.0,6,2025-10-27,2025-11-10,True,False,False,
1957,244.0,19,2025-08-31,2025-09-09,True,False,True,2025-09-23
1958,294.0,1,2025-10-31,2025-11-08,True,False,True,2025-11-15
1959,196.0,37,2025-05-31,,False,False,False,
1960,187.0,4,2025-09-23,2025-10-17,True,True,True,2025-10-21
1961,363.0,10,2025-04-03,2025-05-02,True,False,False,
1962,368.0,9,2024-09-28,2024-10-27,True,False,False,
1963,342.0,18,2025-12-29,2026-01-05,True,False,False,
1964,138.0,1,2025-06-08,2025-07-07,True,True,False,
1965,157.0,13,2025-05-14,2025-06-11,True,True,True,2025-06-12
1966,386.0,30,2025-05-27,,False,True,False,
1967,440.0,3,2025-11-11,2025-11-22,True,False,False,
1968,364.0,28,2025-11-09,2025-11-28,True,False,True,2025-12-04
1969,86.0,25,2025-12-24,,False,False,False,
1970,30.0,30,2025-11-14,,False,True,False,
1971,212.0,21,2025-11-06,2025-11-16,True,False,True,2025-11-25
1972,103.0,17,2024-04-13,2024-04-16,True,True,True,2024-04-19
1973,454.0,30,2024-10-11,,False,False,False,
1974,41.0,37,2025-11-30,,False,False,False,
1975,222.0,14,2024-06-22,2024-06-29,True,False,False,
1976,378.0,37,2025-10-10,2025-10-17,True,True,True,2025-10-20
1977,459.0,19,2024-11-11,,False,False,False,
1978,175.0,10,2024-09-03,2024-10-01,True,True,False,
1979,495.0,17,2024-08-20,2024-09-03,True,True,False,
1980,103.0,21,2025-10-10,,False,True,False,
1981,79.0,24,2025-12-15,,False,True,False,
1982,326.0,34,2025-08-23,2025-09-02,True,False,True,2025-09-13
1983,237.0,13,2025-12-02,,False,False,False,
1984,384.0,24,2025-01-19,2025-02-14,True,True,False,
1985,474.0,40,2025-12-02,,False,False,False,
1986,459.0,2,2025-04-25,2025-04-29,True,False,True,2025-04-30
1987,472.0,16,2025-12-05,2025-12-17,True,True,False,
1988,229.0,31,2025-12-20,,False,False,False,
1989,141.0,12,2025-10-16,,False,False,False,
1990,26.0,19,2025-12-05,,False,True,False,
1991,155.0,2,2025-03-26,2025-04-16,True,True,False,
1992,231.0,26,2025-12-16,,False,True,False,
1993,61.0,1,2024-10-31,2024-11-04,True,False,True,2024-11-13
